sku,model,color_id,color_name,storage_id,storage_name,trocable_id,product_id,cellphone_condition_id,cellphone_condition_type,enable_membership,product_name,condition_name,price_new,price_current,price_invoice_current,price_one_installment_current,featured,discount,stock,super_discount,installments,installment_value,interest,installments_info,urlHash,url,title,images
8511.0,Samsung Galaxy S7 Edge,1.0,Preto,17.0,32GB,8511.0,602.0,5.0,used,False,Samsung Galaxy S7 Edge 32GB Preto,Excelente,3499,1469,"1,469.00","1,469.00",False,58.0,1.0,True,12.0,122.42,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#602-samsung-galaxy-s7-edge-32gb-preto-excelente-5,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#602-samsung-galaxy-s7-edge-32gb-preto-excelente-5,Comprar Samsung Galaxy S7 Edge 32GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-preto-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-preto-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-preto-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-preto-2.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-preto-2.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-preto-2.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-preto-3.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-preto-3.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-preto-3.png""}]"
8512.0,Samsung Galaxy S7 Edge,1.0,Preto,17.0,32GB,8512.0,602.0,6.0,used,False,Samsung Galaxy S7 Edge 32GB Preto,Muito Bom,3499,1369,"1,369.00","1,369.00",False,60.0,1.0,True,12.0,114.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#602-samsung-galaxy-s7-edge-32gb-preto-muito-bom-6,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#602-samsung-galaxy-s7-edge-32gb-preto-muito-bom-6,Comprar Samsung Galaxy S7 Edge 32GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-preto-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-preto-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-preto-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-preto-2.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-preto-2.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-preto-2.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-preto-3.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-preto-3.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-preto-3.png""}]"
8513.0,Samsung Galaxy S7 Edge,1.0,Preto,17.0,32GB,8513.0,602.0,15.0,used,False,Samsung Galaxy S7 Edge 32GB Preto,Bom,3499,1269,"1,269.00","1,269.00",False,63.0,0.0,True,12.0,105.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#602-samsung-galaxy-s7-edge-32gb-preto-bom-15,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#602-samsung-galaxy-s7-edge-32gb-preto-bom-15,Comprar Samsung Galaxy S7 Edge 32GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-preto-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-preto-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-preto-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-preto-2.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-preto-2.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-preto-2.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-preto-3.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-preto-3.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-preto-3.png""}]"
8525.0,Samsung Galaxy S7 Edge,7.0,Prata,17.0,32GB,8525.0,603.0,5.0,used,False,Samsung Galaxy S7 Edge 32GB Prata,Excelente,3499,1469,"1,469.00","1,469.00",False,58.0,0.0,True,12.0,122.42,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#603-samsung-galaxy-s7-edge-32gb-prata-excelente-5,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#603-samsung-galaxy-s7-edge-32gb-prata-excelente-5,Comprar Samsung Galaxy S7 Edge 32GB Prata em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-prata-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-prata-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-prata-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-prata-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-prata-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-prata-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-prata-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-prata-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-prata-3.jpg""}]"
8526.0,Samsung Galaxy S7 Edge,7.0,Prata,17.0,32GB,8526.0,603.0,6.0,used,False,Samsung Galaxy S7 Edge 32GB Prata,Muito Bom,3499,1369,"1,369.00","1,369.00",False,60.0,1.0,True,12.0,114.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#603-samsung-galaxy-s7-edge-32gb-prata-muito-bom-6,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#603-samsung-galaxy-s7-edge-32gb-prata-muito-bom-6,Comprar Samsung Galaxy S7 Edge 32GB Prata em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-prata-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-prata-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-prata-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-prata-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-prata-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-prata-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-prata-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-prata-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-prata-3.jpg""}]"
8527.0,Samsung Galaxy S7 Edge,7.0,Prata,17.0,32GB,8527.0,603.0,15.0,used,False,Samsung Galaxy S7 Edge 32GB Prata,Bom,3499,1269,"1,269.00","1,269.00",False,63.0,1.0,True,12.0,105.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#603-samsung-galaxy-s7-edge-32gb-prata-bom-15,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#603-samsung-galaxy-s7-edge-32gb-prata-bom-15,Comprar Samsung Galaxy S7 Edge 32GB Prata em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-prata-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-prata-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-prata-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-prata-2.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-prata-2.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-prata-2.jpg""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-prata-3.jpg"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-prata-3.jpg"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-prata-3.jpg""}]"
8539.0,Samsung Galaxy S7 Edge,8.0,Dourado,17.0,32GB,8539.0,604.0,5.0,used,False,Samsung Galaxy S7 Edge 32GB Dourado,Excelente,3499,1469,"1,469.00","1,469.00",False,58.0,1.0,True,12.0,122.42,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#604-samsung-galaxy-s7-edge-32gb-dourado-excelente-5,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#604-samsung-galaxy-s7-edge-32gb-dourado-excelente-5,Comprar Samsung Galaxy S7 Edge 32GB Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-dourado-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-dourado-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-dourado-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-dourado-3.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-dourado-3.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-dourado-3.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-dourado-4.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-dourado-4.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-dourado-4.png""}]"
8540.0,Samsung Galaxy S7 Edge,8.0,Dourado,17.0,32GB,8540.0,604.0,6.0,used,False,Samsung Galaxy S7 Edge 32GB Dourado,Muito Bom,3499,1369,"1,369.00","1,369.00",False,60.0,1.0,True,12.0,114.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#604-samsung-galaxy-s7-edge-32gb-dourado-muito-bom-6,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#604-samsung-galaxy-s7-edge-32gb-dourado-muito-bom-6,Comprar Samsung Galaxy S7 Edge 32GB Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-dourado-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-dourado-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-dourado-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-dourado-3.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-dourado-3.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-dourado-3.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-dourado-4.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-dourado-4.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-dourado-4.png""}]"
8541.0,Samsung Galaxy S7 Edge,8.0,Dourado,17.0,32GB,8541.0,604.0,15.0,used,False,Samsung Galaxy S7 Edge 32GB Dourado,Bom,3499,1269,"1,269.00","1,269.00",False,63.0,1.0,True,12.0,105.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#604-samsung-galaxy-s7-edge-32gb-dourado-bom-15,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#604-samsung-galaxy-s7-edge-32gb-dourado-bom-15,Comprar Samsung Galaxy S7 Edge 32GB Dourado em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-dourado-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-dourado-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-dourado-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-dourado-3.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-dourado-3.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-dourado-3.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-dourado-4.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-dourado-4.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-dourado-4.png""}]"
8553.0,Samsung Galaxy S7 Edge,3.0,Rosa,17.0,32GB,8553.0,605.0,5.0,used,False,Samsung Galaxy S7 Edge 32GB Rosa,Excelente,3499,1469,"1,469.00","1,469.00",False,58.0,0.0,True,12.0,122.42,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#605-samsung-galaxy-s7-edge-32gb-rosa-excelente-5,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#605-samsung-galaxy-s7-edge-32gb-rosa-excelente-5,Comprar Samsung Galaxy S7 Edge 32GB Rosa em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-rosa-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-rosa-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-rosa-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-rosa-2.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-rosa-2.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-rosa-2.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-rosa-3.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-rosa-3.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-rosa-3.png""}]"
8554.0,Samsung Galaxy S7 Edge,3.0,Rosa,17.0,32GB,8554.0,605.0,6.0,used,False,Samsung Galaxy S7 Edge 32GB Rosa,Muito Bom,3499,1369,"1,369.00","1,369.00",False,60.0,0.0,True,12.0,114.08,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#605-samsung-galaxy-s7-edge-32gb-rosa-muito-bom-6,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#605-samsung-galaxy-s7-edge-32gb-rosa-muito-bom-6,Comprar Samsung Galaxy S7 Edge 32GB Rosa em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-rosa-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-rosa-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-rosa-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-rosa-2.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-rosa-2.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-rosa-2.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-rosa-3.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-rosa-3.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-rosa-3.png""}]"
8555.0,Samsung Galaxy S7 Edge,3.0,Rosa,17.0,32GB,8555.0,605.0,15.0,used,False,Samsung Galaxy S7 Edge 32GB Rosa,Bom,3499,1269,"1,269.00","1,269.00",False,63.0,1.0,True,12.0,105.75,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#605-samsung-galaxy-s7-edge-32gb-rosa-bom-15,https://www.trocafone.com/celulares/samsung/galaxy-s/galaxy-s7/m/galaxy-s7-edge#605-samsung-galaxy-s7-edge-32gb-rosa-bom-15,Comprar Samsung Galaxy S7 Edge 32GB Rosa em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-rosa-1.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-rosa-1.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-rosa-1.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-rosa-2.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-rosa-2.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-rosa-2.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/s7-edge-rosa-3.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-s7-edge-rosa-3.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-s7-edge-rosa-3.png""}]"
8567.0,Motorola Moto X Style,1.0,Preto,17.0,32GB,8567.0,606.0,5.0,used,False,Motorola Moto X Style 32GB Preto,Excelente,2499,1019,"1,019.00","1,019.00",False,59.0,0.0,True,12.0,84.92,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#606-motorola-moto-x-style-32gb-preto-excelente-5,https://www.trocafone.com/celulares/motorola/moto-x/m/moto-x-style#606-motorola-moto-x-style-32gb-preto-excelente-5,Comprar Motorola Moto X Style 32GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/motorola-moto-x-style-32gb-preto.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-motorola-moto-x-style-32gb-preto.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-motorola-moto-x-style-32gb-preto.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/x-style-pret-2.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-x-style-pret-2.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-x-style-pret-2.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/x-style-pret-3.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-x-style-pret-3.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-x-style-pret-3.png""}]"
8568.0,Motorola Moto X Style,1.0,Preto,17.0,32GB,8568.0,606.0,6.0,used,False,Motorola Moto X Style 32GB Preto,Muito Bom,2499,879,879.00,879.00,False,64.0,0.0,True,12.0,73.25,0,"{""gatewayMethod"": ""min"", ""installments"": [{""amount"": 1, ""interest"": 0}, {""amount"": 2, ""interest"": 0}, {""amount"": 3, ""interest"": 0}, {""amount"": 4, ""interest"": 0}, {""amount"": 5, ""interest"": 0}, {""amount"": 6, ""interest"": 0}, {""amount"": 7, ""interest"": 0}, {""amount"": 8, ""interest"": 0}, {""amount"": 9, ""interest"": 0}, {""amount"": 10, ""interest"": 0}, {""amount"": 11, ""interest"": 0}, {""amount"": 12, ""interest"": 0}]}",#606-motorola-moto-x-style-32gb-preto-muito-bom-6,https://www.trocafone.com/celulares/motorola/moto-x/m/moto-x-style#606-motorola-moto-x-style-32gb-preto-muito-bom-6,Comprar Motorola Moto X Style 32GB Preto em oferta | Trocafone,"[{""original"": ""https://imagens.trocafone.com/images/phones/motorola-moto-x-style-32gb-preto.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-motorola-moto-x-style-32gb-preto.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-motorola-moto-x-style-32gb-preto.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/x-style-pret-2.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-x-style-pret-2.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-x-style-pret-2.png""}, {""original"": ""https://imagens.trocafone.com/images/phones/x-style-pret-3.png"", ""detail"": ""https://imagens.trocafone.com/images/phones/dt-x-style-pret-3.png"", ""thumbnail"": ""https://imagens.trocafone.com/images/phones/th-x-style-pret-3.png""}]"
